0.0174023383,0.0201158696,0.0553269612,-0.0146324937,0.0625574852,-0.0925151992,0.0119737154,-0.0500113889,0.0988498494,0.0164591728,-0.0772136589,0.0677425277,0.0941756803,-0.0372372522,-0.0107923991,-0.0734925644,0.0277347194,0.0898543441,0.0173678829,-0.0128072120,0.0345243162,0.0272069487,0.0119236049,0.0255415133,-0.0382749345,0.0135014551,0.0295734512,0.0922330384,0.0821228770,-0.0279400125,-0.0679191171,-0.0103095641,0.0938250645,-0.0052603870,0.0984270187,0.0095598033,0.0635683744,-0.0561496570,-0.0363773884,-0.0616478973,-0.0477063697,-0.0614766188,-0.0331088309,-0.0413906904,0.0095686305,0.0596608130,-0.0266294862,0.0656525822,-0.0299811866,-0.0596557970,-0.0420286617,-0.0014121966,-0.1024378816,0.1212834841,0.1318215979,-0.0659682035,-0.0172806831,-0.0512625286,-0.0770668787,-0.0515610455,0.0072231285,-0.0772969529,0.0280992920,0.0291314548,-0.0388730150,-0.0022427908,0.0192425574,0.0497552076,-0.0204690385,-0.0107745938,-0.0181057317,0.0096799010,0.0167032017,-0.0814678748,-0.0379650742,-0.0459318114,-0.0387265887,-0.0151286469,0.0175908538,0.0314516491,-0.0190079571,-0.0669370587,-0.0385559635,-0.0219038516,-0.0357586163,0.0834932662,-0.0398170585,-0.0170414954,-0.1494220454,-0.0031064605,-0.0282662466,-0.0384001225,-0.0005397854,0.0908806070,-0.1514215056,-0.0521668414,-0.0245506938,0.0980478314,-0.0543069053,0.0141884687,0.0309175239,0.0489333014,0.0479658803,-0.0192933587,0.0171464446,-0.0538231301,0.0267822389,0.0295549413,-0.0041569633,-0.0344202139,0.0323380997,0.0025642600,-0.0557646702,0.0728607201,-0.0472106366,0.0163045003,0.0878649050,0.0023450055,0.0172402115,-0.0139848483,-0.0181018823,0.0059241312,-0.0145822217,-0.0224683259,0.1144735404,0.0186065376,0.0573543468,-0.0882030725
0.0542343573,0.0286454263,0.0062473841,0.0336720425,-0.0036548699,-0.0260911041,0.0228439906,0.0354901296,-0.0009390430,-0.0133538671,-0.0349763999,0.1106637766,-0.0019025847,0.0452544682,0.0005018492,0.0459503987,-0.0137292974,-0.0390455152,0.0098711907,0.0016619059,-0.0059823087,-0.0994663309,0.0690516845,-0.0111907227,-0.0156973797,-0.0004568567,-0.0596739811,-0.0191035022,0.0048259015,-0.0291116413,-0.0289535325,-0.0251335548,0.0377783552,-0.0859287229,0.0849301915,0.0433279896,0.0275288006,0.0229531314,-0.0907890541,0.0736558659,-0.0363540548,0.0109391251,-0.0805743250,0.0221834311,0.0515625907,0.0674307398,0.0726762789,0.0260565795,0.0143570851,-0.0030530965,-0.1039702881,0.0208055682,0.0305395429,-0.0184295298,-0.0920428095,0.0252237443,0.0738406082,0.0918470094,-0.0714753641,-0.0008633620,0.0151144118,0.0126065107,0.0265541629,0.0664520620,-0.0109241668,0.0231340860,0.0293222559,-0.0912133207,-0.0914016453,-0.0001543860,0.1163380504,-0.1237607256,0.0388824281,0.0292677677,-0.0208744578,-0.0658877042,-0.0280523470,0.0968501650,-0.0476679896,-0.0668595557,0.0877625453,-0.0135894092,0.0200586561,0.0589899500,-0.0637417315,0.0165147787,0.0165024135,0.0062312120,0.1034555711,-0.0746899606,-0.0191723949,0.0348151170,-0.0376103234,-0.0491299800,0.0372457508,0.0125830412,0.0412955728,-0.0305918742,-0.0793237098,0.0388664147,-0.0493765801,-0.0178159895,0.0058554130,0.1343352492,-0.0369529633,0.0079508817,-0.0634055426,-0.0131305161,0.0198856950,0.0199349250,-0.0731311708,0.0454786464,-0.0158394364,0.0548903033,-0.0675554481,-0.0595235007,0.0721361514,0.0924871842,-0.0101400028,-0.0985466341,-0.0043397827,0.0400636033,-0.0450692753,0.0079792898,0.0418443442,-0.1465403636,-0.0036480288,0.0742534883
-0.0255475887,-0.0184661279,0.0415734646,0.0183021078,0.0167171972,0.0200609055,0.0444687560,-0.0248583861,0.0788895755,-0.0386764765,-0.0710687437,0.0142743230,-0.0569904138,0.0282150931,0.0351768158,0.0046270369,-0.0202933241,-0.0330005333,-0.0787359243,0.0214554638,0.1364946014,0.0682284042,-0.0632126255,-0.0606509106,0.0126855465,0.0405271636,-0.0032791260,-0.1056480789,-0.0679186246,-0.0349367519,-0.0130426252,0.0605897115,0.0587211127,0.0824191822,0.0011406972,0.0281065184,0.0813831711,0.0462573165,-0.0063191289,0.0911935136,0.0270786234,-0.0261294996,0.0242977110,0.0129002970,-0.0225717934,-0.0077998474,0.0433888288,0.0603019630,0.0541909251,0.0103349998,0.0498249124,0.0505752409,-0.0409761162,-0.0443993688,-0.1189833794,-0.0971186262,0.0356249226,-0.0760155921,-0.0005015110,0.0090620897,0.0421760400,0.0023039309,0.0588841762,0.0819837798,-0.0379682290,0.0344811504,0.0208659254,0.0457390305,0.0178224755,0.0970528741,0.0008419772,-0.0105532778,0.0852614623,0.0074730698,0.0726759745,0.0585296926,-0.0146585916,0.0108308583,-0.1006698228,0.0862143690,0.0437817499,-0.0474563800,-0.0513235152,-0.0071803630,-0.0112627475,0.0297498902,0.0568050842,-0.0219694725,0.0244814874,0.0051042618,-0.0331187106,-0.0215715313,-0.0385601124,0.0134201105,-0.0032319122,0.0267365959,0.0044764305,0.0402202814,0.0763064856,0.0866680235,-0.1574377200,0.0916773524,-0.0224915937,0.0345660158,-0.0240081343,0.0213144796,0.0728840838,-0.0493365241,0.0007327481,0.1371376439,-0.0054157088,0.0097241566,-0.0398129072,-0.0149048722,-0.0555157058,0.0607929733,0.0041440802,-0.0609391399,0.0305010721,-0.0808404387,0.0144873236,0.0065143488,0.0336210994,-0.0259283150,0.0540999493,0.0374986983,0.0584991581,0.0302511161
0.0472394154,-0.0351428438,-0.0448232858,0.0864064483,0.0498224948,0.1059178928,0.0611170199,0.1624482023,0.0230063788,0.0248193882,0.0317984702,-0.0382258580,-0.1541139657,-0.0051407912,0.0635549188,-0.0302827766,-0.0300990545,-0.0017949561,-0.0576856610,-0.0041471185,-0.0062775380,-0.0766535321,-0.0166129463,0.0680719960,-0.0120189211,-0.0360936024,-0.0072241265,0.0409225245,0.0107214113,0.0324900376,-0.0103609745,-0.0126528752,-0.0676502641,-0.0165513486,0.0001324121,0.0614450104,0.0791303419,-0.0263799798,-0.0520135133,-0.0848668988,-0.0583324730,0.0694903464,0.0853242901,-0.0611376303,0.0277274401,0.0343961951,0.0150285009,-0.0074751624,0.0567662900,0.0049632994,-0.0284223058,0.0091054579,0.0068093572,0.0070406545,-0.0497832644,0.0202393012,0.0058946151,0.0354006254,-0.0795604848,0.0257729011,-0.0108627830,-0.0604703776,0.0686909209,-0.0174837995,0.0822020971,-0.0420623429,0.0096790251,-0.0304577372,0.0153614305,-0.0535013867,-0.0319487088,0.0117036129,-0.0849935291,0.0703700759,0.0207729973,-0.0640987379,0.0541743640,-0.0508707646,0.0162964976,-0.0621119812,0.0138983869,-0.0063034810,0.0062221226,0.0368725718,-0.0382693604,-0.0032061924,-0.0040542191,0.0604254590,-0.0149868854,-0.1208586803,0.0038664624,0.0413500723,-0.0514815878,0.0112870381,-0.0493752910,-0.0225703824,-0.0411597473,0.0464230582,0.0347734791,-0.0814246813,0.0267040157,0.0382433302,0.0948959916,-0.0308334297,0.0193854570,-0.0181817161,-0.0273497566,-0.0197450918,-0.0018128894,-0.0463739583,-0.0864162877,-0.0199522068,0.0843301418,-0.0140294402,0.0448823797,-0.0030881466,0.0148034892,-0.0193124085,-0.0882709323,-0.0021287538,-0.0045810119,-0.0079897135,0.0097889239,-0.0053085605,-0.0906207405,0.0093652899,-0.0375932402,0.0478104697
0.0178744492,0.0250906263,0.0360781146,-0.0045046555,0.0103778287,0.0770610730,0.0138347363,0.0747582377,0.0440218431,0.0169439807,0.0015981288,0.0205912318,0.0334209070,-0.0008544738,-0.0547185175,-0.0154976804,0.0272730654,0.0783751870,-0.0297026614,0.0155066474,0.0289290680,-0.0396719347,0.0256156258,0.0080399794,0.0301598288,-0.1164382609,-0.0833171230,0.0392905894,-0.0236615010,-0.0539905664,0.0275186313,-0.0081878400,0.0454228608,0.0189390459,0.0752938062,-0.0254842345,0.0037333939,0.0422601107,0.0621382190,-0.0104201361,0.0465277545,0.0087717496,-0.0840000910,0.0319712854,0.0157689674,-0.0665184585,-0.0537776557,0.0079493764,0.0443243399,0.0812690677,-0.0288183348,0.0450585446,0.0107215158,0.0712962100,-0.0428841262,-0.0225888077,0.0477748035,0.0142951207,-0.0695649897,-0.0873309600,0.0173253724,-0.0159103761,0.0360321201,0.0023303147,-0.0124928716,-0.0160958135,0.0623307416,-0.0066943642,0.0456873561,0.0221298621,0.0465612302,0.0005504946,0.0562599220,0.0107832895,-0.0295630761,0.0270356700,0.0101121727,-0.0692694386,0.0528846269,-0.0394550460,0.0216607396,-0.0639186671,0.0214623809,-0.0584403610,-0.0070507961,-0.0527884273,-0.0604635214,0.0008660559,0.0786546668,-0.0916477933,0.0058600466,-0.0043285939,-0.0098422629,-0.0411941835,0.0003991744,-0.0059974351,0.0642976988,-0.0204674733,0.0820206289,-0.1000188262,0.0125590917,-0.0540988585,-0.0608363285,0.0022808589,0.0085975475,0.0015394248,0.0052232816,0.0354606857,0.0035829985,0.0300840324,-0.0454732042,0.0062920836,-0.0800517974,0.0692350287,0.0345779024,0.0608625356,0.0378731415,0.0103013641,-0.0266084261,0.0548126011,0.0174784487,0.0356857441,0.0166306928,0.0248724752,-0.0697229012,0.0190148840,-0.0034554820,0.0576305730
0.0133718208,-0.0442130762,0.0429747995,-0.0821720953,-0.0513173691,-0.0330406100,0.0580134008,0.0057932901,0.0053438268,-0.0237279783,-0.0488610268,0.0329423642,-0.0828795248,0.0510461738,-0.0471947622,0.0019134524,-0.1300573505,-0.0577811515,0.0500003057,0.0125040034,-0.0149962537,0.0696029158,0.0145077151,0.0470057316,-0.0633126853,-0.0368544547,0.0091876359,0.0060349743,0.0168475614,0.0213050010,0.0726878637,0.0347714317,0.0079166212,0.0372957337,0.0821215290,-0.0078053591,-0.0451947207,0.0230598459,-0.0063494960,-0.0730861488,0.0021254086,0.0055244189,0.0610552145,0.0155326873,-0.0026687153,-0.0275988693,-0.0192461033,-0.0181351259,-0.0868817673,-0.0398634295,-0.0764880622,-0.0268439701,-0.0471942260,-0.0201153839,-0.0266059346,-0.0844734304,0.0685130925,0.0356160524,-0.0707051820,-0.0743593356,-0.0290615663,0.0006591087,0.0321424958,-0.0209560332,0.0500377055,-0.0356616499,-0.0546820518,0.0668071241,-0.0818607766,0.0248802508,0.0264403451,-0.0905615224,-0.0359679429,-0.0453189999,-0.0266535862,0.0075704116,-0.0117879216,-0.0445314664,0.0006638790,0.0168222599,0.0157197958,-0.0208331466,-0.0238168922,0.1035786428,-0.0779414657,-0.0352393488,-0.0076478739,-0.0552037423,-0.1142640872,-0.0645794073,0.1364488744,-0.0283157609,0.0127356958,0.0306088174,0.0251138971,-0.0780484093,-0.0211473938,-0.0112112532,-0.0485222860,0.0682104013,0.0561114626,-0.0840668893,-0.0065170924,-0.0082544179,-0.0774106162,-0.0039434967,0.0037152406,0.0187116343,0.0341915554,-0.0135009391,0.0573628445,0.0231386675,-0.0450019518,-0.0121633155,0.0226974272,-0.0438498080,0.1071363086,-0.0456399672,0.0034830770,-0.0242301554,0.0042757882,-0.0246892633,0.0155300988,-0.0340002050,-0.0129568817,0.1078277664,-0.0283781588,-0.0089020113
0.0316958657,-0.0275732119,0.0978733505,0.0422306669,0.0544745655,-0.0427524433,0.0333369453,-0.0016318553,0.0697580662,0.0012787107,-0.0938465913,-0.0687521876,-0.0411073187,-0.0118994265,0.0071627918,-0.0083797005,0.0872699061,-0.0604470572,-0.0375306078,-0.0087452612,-0.0330468007,-0.0495424707,-0.0008619372,0.0294626831,-0.0098641725,-0.0221747981,-0.0756992723,-0.0994459078,0.0404993538,-0.1129650696,0.0396694182,-0.0807669113,-0.0250400066,0.0711311057,0.0149606122,0.0331340994,0.0910177896,0.1085426924,-0.0096130302,-0.0209516626,-0.0062271453,0.0023274490,-0.0075891416,0.0655973460,-0.0910483608,-0.1208044132,0.0332586697,-0.0393425805,0.0049603102,0.0599236046,0.0404633633,0.0501332686,-0.0304033956,0.0173133040,-0.0033498076,0.0169371233,0.0064743784,-0.0719555432,-0.0262752348,-0.0083131077,-0.0424356710,0.0731126461,-0.0383744016,-0.0293694888,0.0017929237,0.0296162491,0.0042903218,0.0899084627,-0.0206192049,-0.0358595151,-0.0077156533,-0.0474497728,-0.0371788671,-0.1454713796,-0.0189108333,-0.0143050727,-0.0177328258,0.0656049598,-0.0444066437,-0.0010770880,0.0094268270,0.0336577623,-0.0172703550,-0.0173260053,0.0154492355,0.0361324208,-0.0117454693,0.0774972909,0.0093298890,0.0507119215,-0.0188839099,-0.0464000457,-0.0249924910,-0.0239556572,-0.0448792085,0.0077426884,-0.0786733652,-0.0006681573,-0.0205613912,-0.0221689265,-0.0126508272,0.0013883077,-0.0493980348,-0.0036616603,-0.0467713919,0.0076190289,-0.0978971056,0.0026615606,-0.0342718240,-0.0148405733,0.0696198551,0.0162973253,0.0266614101,-0.0161507233,0.0664562678,-0.0506267611,0.0699998546,-0.1042941931,0.0227876449,0.0256014071,-0.0535397247,-0.0078088731,-0.0921188609,0.0545783509,0.0404180353,0.0062782837,0.0314388307,0.0279907435
-0.0386764556,-0.0662138426,-0.0795833260,0.1073076658,-0.0110341274,-0.1233960586,-0.0194965556,0.1143445696,-0.0612312738,-0.1259810458,0.0061863578,0.0655431637,-0.0082385014,-0.0091543082,0.0781689491,-0.0248034090,0.0681280566,-0.1007574068,0.0202367428,0.0219938976,-0.0008239277,-0.0568134946,-0.0252575792,0.0236245441,-0.0621218261,0.0435235504,0.0322092028,-0.0056238434,0.0242158607,-0.0343910328,-0.0046057166,0.0448627558,0.0110653289,-0.0450371379,0.0498229259,-0.0370171145,0.0292665610,-0.0151342445,-0.0456595726,0.0008536210,0.0189616577,0.1300824863,-0.1212522426,0.0109869496,0.0184955266,0.0473438479,-0.0290579139,-0.0239534608,0.0057339732,-0.0227226829,0.1235409497,-0.0816142333,-0.0486228654,0.0964255562,0.0325160614,0.0614437928,-0.0081816128,-0.0540814735,-0.0400107446,-0.0659246946,-0.0004966496,0.0173432976,0.0834554060,0.0573246767,0.0044706713,0.0029425875,-0.1023231733,-0.1020315322,0.0009426951,-0.0289825743,0.0153572175,-0.0379019406,0.0175205588,-0.0753637679,0.0819927051,-0.0226740421,0.0076400096,-0.0265487066,-0.0794377912,0.0165246081,-0.0011535674,-0.0135241119,-0.0006560636,-0.0544521443,0.0564104463,-0.0728774290,0.0478515393,0.0419451997,-0.0911567842,0.0489881033,0.0084137489,0.0028532154,-0.0636596228,-0.0328805981,-0.0006210761,-0.0478407140,0.0188863449,0.0675733750,-0.0416584518,-0.0633117161,-0.0050464094,-0.0041935814,0.0468393310,-0.0694011293,0.0277235044,-0.0245513047,0.0098311805,0.0192305547,-0.0846000612,0.0562346914,0.0945363895,0.0319496752,0.0383436213,-0.0114976348,-0.1015070553,0.0030307259,-0.0926685289,-0.0078356755,0.0738767762,-0.0755192645,-0.0261190763,0.0454977721,-0.0160114378,-0.0115772887,0.0309477496,0.0030649471,-0.0175838693,0.0255543781
-0.0651961487,-0.0129208348,-0.0277320886,-0.0663385888,-0.0256612231,-0.0854910426,-0.0618277585,0.0563169158,-0.0149871701,-0.0524747996,-0.0241639139,0.0494217776,0.0643115598,0.0038764639,-0.0033257949,-0.0501494401,0.0098271495,0.0378085584,-0.0504754910,-0.0396688202,-0.0444905417,-0.0021429473,0.0440782023,0.0102079860,0.0732221611,-0.1372450027,0.0286119821,-0.0476624761,0.0791537686,0.0415040865,-0.0173828351,0.0372134154,-0.0257146229,0.0439129536,-0.0729969643,-0.0083625729,-0.0782692845,-0.0830035226,-0.0286398793,-0.0611311897,-0.0017862981,0.0730540067,0.0262606740,-0.0231826981,0.0265155731,-0.0579709811,0.0088146768,0.0133149123,0.0320087818,-0.0629707659,0.0375532715,-0.0664960806,0.0762066701,0.0071451381,-0.0005735943,-0.0213541856,-0.0179796892,-0.0354671763,0.0316921784,-0.0339898377,-0.0160174307,0.0589545734,0.0009544375,-0.0277113320,0.0154063815,0.0134651951,-0.0322086579,-0.0098305424,0.0677632702,-0.0556423058,-0.0451007439,-0.0138138320,-0.0705022747,0.0683396981,-0.0275467059,0.0034466376,-0.0825365933,0.0738458818,-0.0378174993,0.0225727666,0.0205263799,0.0350824707,0.0004690166,0.0651984848,-0.0448965135,0.0121582715,-0.0753026294,0.0992378935,0.0123514597,-0.0257763217,-0.0798604207,-0.0025289565,0.0648531442,0.0200782752,-0.0634414375,-0.0635349480,0.0005351837,-0.0281467237,-0.0194333064,0.0254805230,0.0352258095,-0.0268573405,0.0563427817,0.0505346401,0.0422652710,0.0458080099,-0.0017412485,-0.0273577791,0.0858814042,0.0473488076,-0.1274930729,-0.0536669965,-0.0377074967,-0.0211866108,-0.0396721617,0.0491939794,0.0433942841,0.0097809375,-0.0489293740,-0.0212982691,0.0092525315,0.0087451694,-0.0552163354,0.0523784523,-0.0202577480,0.0084361333,0.0158598197,0.0351008278
0.0009099010,0.0204718023,-0.0058220156,0.0556002471,0.0090711100,0.0936602617,-0.0605675397,-0.0221103215,0.0210076950,0.0170389627,0.0783174260,0.0034867119,0.0562733028,-0.0083782535,-0.0429055823,0.0897700780,-0.0502486833,0.0343340237,-0.0223588361,-0.0166172679,-0.0034611013,0.0419825438,0.0572454010,-0.0783112334,0.0152900516,-0.0389526664,-0.0122948119,-0.0571313797,0.0035942864,0.0209986859,0.0139990806,-0.0305687604,-0.0785339823,0.0632117709,0.0163620599,-0.0443651743,-0.0667893061,-0.0435741592,-0.0715715578,-0.0871249316,0.0159849535,-0.1378858411,-0.0271581422,0.0226200398,0.0285457960,-0.0588991771,-0.0126921848,-0.0278136774,0.0625884542,-0.0056350973,0.0460697261,-0.0413685494,0.0060136296,-0.0515971252,-0.0944082696,0.0287593640,-0.0895552006,-0.0181336605,0.0051920315,-0.0060431394,0.0111809693,0.1087188860,0.0551001626,0.0920897478,-0.0673325383,-0.0179480911,-0.0453503013,0.0736110867,-0.0352997708,-0.0305924871,0.0219086687,-0.0191986968,0.0104451518,-0.0607830461,0.0687742771,0.0907042409,0.0288577991,-0.0375717101,0.0360395500,-0.0012531930,-0.0953424848,0.0584608791,0.0652169787,0.0059786441,0.0534375943,0.0393169176,-0.0412539135,-0.0181701021,-0.1454890901,-0.0676127332,-0.0594917768,-0.0625368895,0.0954062499,-0.0583691315,0.0146077635,0.0598408313,-0.0134766004,-0.0061022624,0.0574726084,0.0039338582,0.0895730839,0.0573926212,0.0279594266,-0.0618490061,0.0565382378,-0.0215509552,0.0607340848,-0.0112592042,-0.0378053963,0.0396097430,-0.0653677631,-0.0437048847,0.0075532598,-0.1097548760,0.0379722945,0.0338554997,0.0456481306,-0.0003163143,-0.0356878572,0.1026023508,0.0445374996,-0.0313430675,-0.0311253042,0.0039387156,0.0362443210,0.0071622640,-0.0558573299,0.0278405406
