-0.0863118886,0.0329954715,0.1111941715,-0.0593813523,0.0904402292,0.1829251102,0.2101980280,-0.0855252340,-0.1237408252,0.0281158130,-0.0561624385,-0.0529400326,0.1095351439,-0.0076539284,0.3347675578,0.1018306311,0.0939308054,-0.1657513183,-0.0832632421,0.3026363604,-0.0004788471,0.0588656514,0.2159574269,-0.0045020952,-0.0090000511,-0.0323722671,-0.0347089361,0.1952161493,0.0202902951,-0.0039335141,0.1658677949,0.1514011624,-0.2173126200,0.3490938034,-0.0503507155,-0.0207622823,0.0305775937,-0.0245281800,-0.2706913482,0.0829277518,-0.0203251261,-0.0068876316,0.1077988970,-0.0391304157,-0.1068164987,-0.2007775535,0.1394539067,0.1603676455,-0.0894545389,0.0751716464,-0.0789175606,-0.1279220080,-0.0898436061,-0.0908875912,0.1260692254,0.0139113339,-0.1020425413,0.0676951094,0.1957081922,-0.0654943724,-0.0968605857,-0.2368585622,0.0600010662,0.1106523303
-0.2027513571,-0.0610117035,-0.1338610052,0.0287362609,0.0329902464,-0.1620476806,-0.1450156156,0.0604291550,-0.0210198211,0.1588548547,-0.0162017740,-0.0209317529,0.0609975639,-0.1531481569,-0.0531663631,-0.0526697197,0.0750033419,-0.0238565724,-0.2086884713,-0.0329060833,-0.0459327461,0.0362404038,0.2109998564,0.0990790317,-0.0537143252,-0.0256548008,-0.2519027981,-0.0941868679,0.0595483423,0.2073311086,-0.1537074046,0.2256264527,-0.1862456919,0.0789396134,-0.0352450694,0.1752929144,-0.0806975451,-0.0399247656,-0.0452370787,-0.1537022029,-0.0229059970,-0.1897156730,0.0711443245,-0.0388655832,0.2064000102,-0.1090679929,0.0615057599,0.0253835123,0.1762776997,0.0972465773,-0.0019846487,0.1392217893,-0.0529224778,0.1189550737,-0.2555896055,0.0171281102,-0.1657565755,0.0016132394,-0.0009146227,0.1182082317,-0.0901912357,0.0429616624,0.1732072647,-0.0629374014
0.1694054600,-0.0056838139,-0.0551018132,0.2462732835,-0.2305503806,-0.2323179576,-0.1444461134,-0.1356738012,0.2560965494,0.1509772063,-0.0106621992,0.1149118942,0.0297656812,0.1942458191,0.3994064876,-0.0395112212,0.1173127926,0.0258765016,-0.0973302754,0.3885594134,-0.1112404624,-0.1108330403,-0.1922831317,0.0942434372,-0.1351408964,0.0213927407,-0.1792854672,0.2228062807,0.1432636078,0.0625319229,0.2216930030,-0.0547841782,0.3307456734,-0.2605720718,-0.1702338065,0.0904192616,-0.1721409632,0.1764949047,0.1568105473,0.3347967724,0.2455813447,-0.0594702837,0.0205310042,-0.0625181603,0.0691037794,-0.1084134727,0.0302913919,-0.0153259794,0.5065389500,0.0811243321,0.0790367617,0.1267355606,-0.1421730219,0.0814946077,0.0128913634,0.1730422556,0.2110667273,-0.0504993412,0.2649483376,0.0569430685,-0.2341511503,-0.0036657977,-0.1033178080,0.0937272551
0.0288841370,0.0752897173,-0.0210930796,0.0592402626,-0.1145150044,0.0790767405,0.1615584740,0.0990883316,-0.1350617570,-0.1850829055,0.0542035465,0.0569558600,-0.0187947845,0.1066662041,0.0198235458,-0.0808353628,-0.1692553154,-0.1252964865,0.2312142050,0.1797784052,0.1372970179,0.1421108747,-0.0232920110,-0.1168240909,-0.1637555286,0.2133900604,-0.0219674174,0.2753819273,0.1858285647,-0.1369511566,-0.0946502882,0.0047316532,-0.1049768348,-0.0578612741,-0.1844934049,-0.0632142036,0.2646765750,0.0407193863,0.1162369969,0.2351052207,-0.0439045676,-0.1332124248,0.0652568922,0.1621848148,0.0740133617,-0.1227709644,-0.1564908564,0.0335074930,0.0422394722,0.1940337380,-0.0800475761,-0.1456055292,0.0462061852,0.0100063823,-0.0059033562,-0.0165486575,-0.1219481338,-0.0709780145,0.1634383343,-0.0526674867,0.2089866025,0.0265754000,-0.1518245363,0.2111483235
0.2016766353,0.1821167826,-0.0445320035,-0.1040142590,-0.1119042461,0.0303162629,0.0261869984,0.0510286382,-0.2875207182,-0.0931163637,-0.0287554578,0.2260037150,0.0280089084,0.2099790080,-0.0045823166,0.1834024911,-0.0801907340,0.1319647308,-0.0390139405,0.0263240955,0.0075589174,0.0082834758,-0.0809617155,0.0984419403,0.2588278597,0.0573854917,0.1317035114,-0.0428884748,0.0905192873,-0.1574014715,-0.0564258205,-0.1419135046,0.0835715629,-0.1622878070,0.1899376141,0.2829219195,0.1883121123,-0.1551157078,0.1076668490,-0.2062021760,0.2021535913,0.0770646753,-0.1075260663,-0.0297398466,-0.1182344391,-0.2238572753,-0.1046575293,0.0911235735,-0.1329734281,-0.2589586066,-0.0766607028,-0.0242372780,0.0999423108,-0.0335329613,0.0557009681,-0.0732760864,-0.0337601025,0.1877608635,-0.2830439489,0.3557653872,0.0428686351,-0.0599283879,0.2453879376,-0.0983451662
0.0974987139,0.0271691954,-0.0107136065,-0.1130213799,-0.1698103528,-0.1434747771,-0.1861430169,0.1878467400,0.0639402705,-0.0677536647,-0.0649549075,-0.0339241724,-0.0201324862,-0.4349330773,0.0773731656,0.1182017545,0.0704520448,-0.0858490096,-0.0419398603,0.2347150508,-0.3583575903,0.1628316248,0.2027078617,0.1323988673,-0.0599705280,-0.2032957541,0.2004010846,-0.0860909878,-0.1819662316,0.3723063338,0.1943295776,0.0340981976,-0.2025669358,-0.1114221170,-0.0407554007,0.1636096434,0.3751182378,-0.4490081192,-0.0427015955,0.0490734280,-0.1141454556,0.2990341242,0.0319442296,-0.0268182633,-0.0460689972,-0.0705756357,0.2248997061,0.1210704137,-0.0102617033,0.0251355955,-0.1344902940,0.0991583910,0.0909156698,0.0053605240,-0.0127172073,0.1243044961,0.0287961574,0.1139540327,-0.3162543372,0.0458444192,-0.2137262586,0.0203196528,-0.0489157912,-0.1994889347
0.0513477384,-0.0431861293,0.1149788971,-0.1434924148,-0.0358572926,0.0415645731,-0.2589226359,-0.2101654397,0.1935810268,-0.0894325201,-0.1766680578,-0.0098439273,-0.1261963807,-0.0843088499,-0.1536986061,0.1402555051,-0.0544620747,-0.0106957596,-0.1079143666,-0.0700174100,-0.0627847525,0.2511206545,-0.2378569210,0.1057928537,0.1276882765,-0.1436677441,0.0583178330,-0.1191712718,0.0717983246,0.0960300483,-0.1231645173,0.1802504057,-0.1323273169,0.0801324258,0.0784547370,-0.3255672830,0.1230655571,0.1241697836,-0.0652000200,0.0815192414,0.0072887867,-0.0298000431,-0.0086412130,0.1757904302,0.3197584498,0.1754388403,0.1727620391,-0.0947594276,-0.0417734439,-0.0101893776,-0.1983574718,-0.0672488655,0.1662104892,0.2249201634,-0.0359927183,0.1336638164,-0.1806095507,0.0480787794,0.0288051142,0.0493429786,0.0167518679,-0.0347733592,0.3812014511,-0.3638966193
-0.1787071709,-0.0632186833,0.0026237276,0.1002485534,0.2477976711,-0.1274517092,0.0047564302,-0.0894793518,-0.0483684174,0.1291165966,-0.2114694380,-0.0056312712,0.3960717110,0.0166958454,0.0251931588,-0.0939187588,0.1244412642,-0.1172634429,0.1903418817,0.0406713033,-0.0471566293,0.0637060537,0.0291522227,-0.0088225176,0.3146441326,0.0534922133,0.0238438372,-0.0083243527,0.0557461671,0.1362276440,0.0538057196,0.0448376643,-0.2027638046,-0.2692091404,-0.0490586473,-0.0539808508,0.1527743760,0.1740486726,0.2906475869,-0.1188930652,0.2580981529,0.0277810654,-0.2799838671,0.0108605593,0.0081167073,0.0952989143,0.0086172232,-0.0645122495,-0.2817056794,0.1445961630,-0.0565415417,0.0285671541,0.1752732630,0.0470582195,0.0243887982,0.2357770182,0.0058247864,0.0515774830,-0.0120971118,0.1011785031,-0.1375422053,-0.0485648993,0.1521377016,0.0168033027
-0.0912858788,-0.0984181147,-0.0401161395,-0.0439924462,-0.1704280870,-0.1614227758,0.0483971005,0.0965769048,-0.3253281011,-0.1168432651,-0.0561759267,0.1894180408,-0.1550872337,-0.0187752096,-0.0929967720,0.0115655633,-0.1816921517,0.2393514482,-0.1298420155,0.0821248518,-0.0375297152,0.0627250156,-0.0053234040,-0.1397895703,0.2100016016,-0.0501082791,0.3184032084,-0.1121817340,0.0355071884,0.2582785590,0.0060346558,0.0657557919,0.0391153024,0.0605191827,0.1152370176,0.0005730558,0.0461313834,-0.0179324199,-0.1613985535,0.1442796545,-0.0612719827,-0.2063903141,0.0490486696,-0.0017344043,-0.0641017951,-0.0283927697,-0.0244410225,0.0446320903,-0.1654565062,-0.0814479109,0.2120114143,-0.0012560790,-0.2630285345,-0.0060349510,0.1170078660,-0.0749216584,0.0020331184,0.0322434461,0.0933650897,-0.1046443412,0.1049418252,-0.1286336405,-0.0601967885,-0.1037135847
0.2157446556,-0.1806125536,-0.0860512252,-0.2459843587,0.0665452979,-0.2124041276,-0.0668949106,0.0465669414,0.0508076089,0.1614436122,0.1668863391,-0.1448263807,-0.2420013247,0.0715016862,0.1057874482,-0.0628799601,0.1007665381,0.0910297177,-0.0607427284,0.2919892184,-0.1780052658,-0.1582370869,0.2534725709,-0.0040951066,0.2653102923,-0.0991441197,0.2302831357,-0.0490623508,0.0191748525,-0.1400048310,0.0987664562,-0.0841962845,-0.0879852002,0.0792150102,-0.2223374099,-0.1727529883,0.0208416391,0.2640630895,-0.0761039941,-0.0764201344,0.1653746764,0.0782582557,0.0640288308,-0.0650703396,-0.1868533048,-0.3085733528,0.1099538100,-0.0504889071,0.2347791842,-0.1524913949,0.0575928630,0.0111857812,-0.0002380825,-0.1334970263,-0.0653341910,0.0585886088,-0.0330168854,0.2261501872,-0.0168089066,-0.0292604895,0.0014427380,0.0725288051,-0.0057232510,-0.1412843767
-0.0396309825,0.2726181351,-0.0907415151,0.1147894245,-0.0522654570,0.2119942703,-0.1747569021,-0.2460854085,0.0669062215,-0.1181715948,0.0592998882,-0.3401940414,-0.1375705891,-0.0804864301,-0.0643880334,0.3906777932,-0.1912024011,0.0795201619,0.2938078528,-0.0711758629,0.0705083933,0.1028291524,0.1881056651,0.2019269635,-0.0031613697,-0.0630749347,-0.0443289082,0.2313244161,-0.2254693411,0.0195233813,0.0644459451,-0.1087159462,-0.1741564047,0.1877221083,0.2251806991,-0.0643809475,-0.0974903371,0.0794060575,-0.0177483441,0.2727902547,-0.2323914043,0.0376938383,-0.0544728900,-0.0637838163,0.1027427651,0.0862930171,0.0061455603,-0.0886723512,-0.2992190642,-0.1755851846,0.0036082368,-0.0487073504,-0.0194638210,-0.1347364240,-0.0990968300,0.1192524682,0.2562617879,0.0083573992,0.0582814475,0.0647140773,-0.2061724220,0.0457242160,0.2118711916,-0.0835612115
-0.0726805356,0.0058917699,-0.1359316183,0.1250027988,-0.0657621705,-0.0449465779,-0.3014034535,0.1790106495,-0.1742158276,0.0363874299,0.0941330438,0.1169656938,0.2097045537,0.2783416196,-0.0351849991,-0.2591025031,-0.0044981152,-0.1040682293,-0.0750144103,0.1895153249,0.2021117424,-0.0594482439,0.2424012408,0.1887969122,-0.3978690968,0.1410097410,0.1052934865,0.3457378310,-0.1118608733,-0.2544986715,-0.2001951719,-0.0260861613,0.0208895121,-0.1166441484,-0.0621232004,-0.0489967416,0.1813514880,0.2527716052,-0.1295055129,-0.0403260387,-0.2226947962,0.0470557178,0.3932490747,-0.2061149904,0.2890515872,0.1622967976,-0.1686922401,0.1445844477,0.1675764987,0.2868851452,-0.2207849016,0.2638125027,-0.1544480382,0.0279074469,0.0695919361,0.1133240966,0.0599941426,-0.2677214294,0.2245531404,0.1554112299,0.0595538863,0.2014488722,0.0190480031,0.2470930162
